27.000000 , 0
15.302717 , 6.254148
13.341655 , -8.062692
25.018285 , -4.200017
14.159824 , 4.371857
8.657297 , -8.591328
19.720903 , -6.948332
10.681243 , 3.469894
2.657546 , -7.136844
12.769787 , -7.459693
6.379170 , 3.903424
-2.818259 , -3.908328
6.137466 , -5.940931
2.794063 , 5.179877
-6.274805 , 0.032203
1.327320 , -3.419085
0.834089 , 6.275642
-7.136989 , 3.267776
-1.115114 , -1.180719
0.488119 , 6.231028
-5.863747 , 4.698794
-1.601667 , -0.130696
1.018004 , 4.690797
-3.584560 , 4.039001
-1.075084 , -0.405116
1.479693 , 2.099333
-1.485492 , 1.889670
-0.428461 , -1.417997
1.264344 , -0.540711
-0.277391 , -0.620485
-0.089297 , -2.277812
0.370572 , -2.196212
0.000000 , -2.414214
0.041837 , -2.316504
-0.705197 , -2.320729
-0.208307 , -2.949763
0.327536 , -1.434396
-1.350472 , -1.087932
-0.375738 , -2.373970
1.014413 , -0.091445
-1.239106 , 0.759504
-0.251086 , -1.307454
1.990107 , 1.013546
-0.516808 , 2.331090
0.032369 , -0.426177
2.818856 , 1.363750
0.318583 , 3.030051
0.125629 , -0.094541
3.013670 , 0.897150
0.742420 , 2.780258
-0.231430 , -0.244006
2.358201 , -0.008191
0.520676 , 1.947801
-0.982607 , -0.526451
1.069765 , -0.796994
-0.172194 , 1.046996
-1.753128 , -0.607916
-0.298098 , -1.068528
-0.891698 , 0.430224
-2.068698 , -0.401641
-1.151695 , -0.776130
-1.215440 , 0.142719
-1.651214 , -0.100341
-1.171924 , -0.192532
-1.000000 , 0
-0.602562 , -0.008586
-0.464002 , 0.309797
-0.447950 , -0.198880
0.637221 , -0.304155
0.534794 , 0.506498
0.043147 , -0.484801
1.529255 , -0.894112
1.319583 , 0.438755
0.142099 , -0.686831
1.725666 , -1.460084
1.588741 , 0.338850
-0.213055 , -0.568840
1.238956 , -1.659090
1.365244 , 0.430977
-0.792839 , -0.031553
0.400544 , -1.345491
0.915371 , 0.751431
-1.237211 , 0.765984
-0.351181 , -0.669021
0.538724 , 1.111529
-1.287624 , 1.456470
-0.714855 , 0.013285
0.374887 , 1.226358
-0.940475 , 1.662316
-0.656512 , 0.353252
0.347231 , 0.920383
-0.430398 , 1.219437
-0.363125 , 0.217757
0.265151 , 0.270141
-0.064803 , 0.285748
-0.071409 , -0.243272
0.000000 , -0.414214
-0.024484 , -0.735509
0.102387 , -0.704617
-0.394318 , -0.761527
-0.260630 , -1.412503
0.218297 , -0.875198
-0.701738 , -0.559561
-0.549445 , -1.511354
0.426237 , -0.673877
-0.691776 , 0.115293
-0.659763 , -1.099696
0.809168 , -0.262887
-0.292759 , 0.938806
-0.516363 , -0.474030
1.274953 , 0.075188
0.330293 , 1.523456
-0.248303 , 0.033002
1.581046 , 0.130571
0.851890 , 1.631774
-0.091372 , 0.239786
1.483471 , -0.098411
0.973458 , 1.289691
-0.212708 , 0.184283
0.913588 , -0.413722
0.604426 , 0.738255
-0.578360 , 0.044171
0.061707 , -0.559050
-0.078833 , 0.265465
-0.956620 , -0.023259
-0.697237 , -0.396533
-0.735346 , 0.032484
-1.059933 , -0.004748
-1.000000 , 0
-1.059933 , 0.004748
-0.735346 , -0.032484
-0.697237 , 0.396533
-0.956620 , 0.023259
-0.078833 , -0.265465
0.061707 , 0.559050
-0.578360 , -0.044171
0.604426 , -0.738255
0.913588 , 0.413722
-0.212708 , -0.184283
0.973458 , -1.289691
1.483471 , 0.098411
-0.091372 , -0.239786
0.851890 , -1.631774
1.581046 , -0.130571
-0.248303 , -0.033002
0.330293 , -1.523456
